"","Y","D","X1","X2","X3","X4","X5","X6","X7","X8","X9"
"78",0,0,35,1920,12,4,1,0,0,0,0
"79",-1150,0,44,16806,12,3,1,0,0,0,1
"80",-1093,0,31,13317,15,4,1,1,0,0,1
"81",-3000,0,51,8730,12,2,1,0,0,0,1
"82",0,0,40,8850,12,1,0,0,0,0,0
"83",0,0,29,7650,12,1,0,0,0,0,0
"84",-57200,0,47,10542,12,2,1,0,0,0,1
"85",0,0,49,15300,15,1,0,0,0,0,0
"86",-2674,0,30,13152,10,3,0,0,0,0,1
"87",-300,0,55,10800,12,3,0,0,0,0,1
"88",-150,0,27,15888,12,2,0,0,0,0,1
"89",0,0,43,13743,12,1,0,0,0,0,0
"90",-11900,0,39,7470,12,1,0,0,1,0,0
"91",-69300,0,46,16200,12,5,1,1,0,0,1
"92",3700,0,26,10404,9,1,0,0,0,0,1
"93",-1246,0,42,14307,12,6,1,0,0,0,0
"94",-40650,0,38,6750,14,2,0,0,0,1,0
"95",-148,0,60,7650,6,1,0,0,0,0,1
"96",25,0,29,14670,12,1,0,0,0,0,0
"97",11658,0,38,4584,12,3,0,0,0,1,1
"98",975,0,42,6639,12,1,0,0,0,1,1
"99",-4960,0,27,17004,13,3,0,0,0,0,0
"100",1500,0,33,16290,12,1,0,0,1,0,0
"101",10499,0,35,15144,15,4,1,0,0,1,0
"102",5021,0,54,9600,12,3,1,0,0,0,1
"103",-9000,0,40,14241,14,5,0,0,0,0,0
"104",-160,0,36,9270,12,4,0,0,0,0,0
"105",1200,0,29,15372,12,1,0,0,0,0,0
"106",-6569,0,25,14484,11,4,1,0,0,0,1
"107",0,0,45,2400,12,3,1,0,0,0,0
"108",0,0,42,16860,8,1,0,0,0,0,1
"109",0,0,28,6006,10,2,0,0,0,0,0
"110",125,0,43,13896,12,2,0,0,0,0,1
"111",400,0,58,12090,12,2,0,0,0,0,0
"112",0,0,31,12588,12,6,1,1,0,0,0
"113",-2200,0,30,14787,16,3,0,0,0,0,0
"114",45,0,38,11082,17,4,0,0,0,0,0
"115",25,0,34,12291,12,1,0,0,0,0,0
"116",-3570,0,49,3840,14,2,1,0,0,0,1
"117",-3605,0,31,17127,12,2,1,0,0,0,1
"118",0,0,33,12240,10,6,1,0,0,0,0
"119",16549,0,26,11118,13,3,0,0,0,0,0
"120",0,0,49,9612,12,2,0,0,0,0,0
"121",25,0,34,8400,13,3,1,0,0,0,0
"122",-7000,0,38,8130,12,5,0,0,0,0,0
"123",100,0,25,7044,5,4,1,0,0,0,0
"124",2258,0,32,13866,12,2,0,0,0,0,0
"125",-150,0,54,5400,12,2,0,0,0,0,1
"126",-1000,0,27,15300,12,1,0,0,0,0,0
"127",0,0,40,13896,8,7,1,0,0,0,0
"128",-400,0,30,8400,12,2,0,0,0,0,0
"129",0,0,39,13212,12,5,0,0,0,0,1
"130",50,0,36,13821,14,2,0,0,0,0,1
"131",0,0,53,9990,12,1,0,0,0,0,0
"132",200,0,38,8406,13,3,1,0,0,0,1
"133",0,0,28,10506,4,5,1,0,0,0,0
"134",2700,0,31,16527,12,1,0,0,0,0,0
"135",2999,0,56,16092,8,4,1,0,0,0,1
"136",0,0,36,3246,4,3,0,0,0,0,1
"137",0,0,27,14655,12,3,0,0,0,0,0
"138",-1214,0,33,9090,5,4,1,0,0,0,0
"139",0,0,48,10200,13,1,0,0,0,0,0
"140",-10500,0,57,8190,12,2,1,0,0,0,1
"141",5020,0,43,10980,12,3,0,0,0,0,1
"142",19,0,34,11091,10,4,0,0,0,0,0
"143",875,0,34,15300,11,1,0,0,0,0,1
"144",0,0,26,8160,12,4,1,0,0,0,0
"145",-1260,0,33,14280,10,5,1,0,0,0,1
"146",0,0,28,13794,12,4,1,0,0,0,0
"147",6200,0,26,8070,15,2,0,0,0,1,0
"148",0,0,37,9792,10,2,0,0,0,0,0
"149",0,0,27,2649,12,3,1,0,0,0,0
"150",59,0,34,9081,12,2,0,0,0,0,0
"151",-5007,0,31,14763,14,4,1,0,0,0,1
"152",0,0,28,13260,12,2,0,0,0,0,0
"153",-1984,0,40,16800,10,2,0,0,0,0,1
"154",-2451,0,55,9738,12,1,0,0,0,0,0
"155",-400,0,49,10713,11,2,0,0,0,0,0
"156",17398,0,46,12927,12,4,1,0,0,1,1
"157",100,0,40,16848,8,4,1,0,0,0,0
"158",10749,0,62,16524,8,4,0,0,0,0,1
"159",0,0,30,11220,3,3,0,0,0,0,0
"160",1999,0,33,14520,12,1,0,0,0,0,0
"161",-200,0,49,8535,10,1,0,0,0,0,0
"162",-80,0,31,12036,6,6,1,0,0,0,1
"163",-2500,0,32,12240,13,2,0,0,0,1,1
"164",-366,0,48,12165,6,5,1,1,1,0,1
"165",1569,0,39,14382,15,3,0,0,0,0,0
"166",0,0,42,13440,13,4,0,0,0,0,1
"167",0,0,30,15300,12,3,0,0,0,0,0
"168",0,0,57,10797,11,2,0,0,0,0,0
"169",0,0,44,13005,12,1,0,0,0,0,0
"170",-1800,0,47,6435,6,7,1,1,0,0,1
"171",0,0,32,12960,12,3,1,0,0,0,1
"172",-4000,0,39,11205,14,5,0,0,0,0,1
"173",0,0,48,7113,16,1,0,0,0,0,0
"174",14583,0,60,15894,12,2,1,0,0,1,1
"175",5,0,35,12963,12,1,0,0,0,0,1
"176",-1300,0,47,8400,12,3,0,0,0,0,0
"177",600,0,43,14511,12,5,0,0,0,1,1
"178",0,0,62,9690,8,1,0,0,0,0,1
"179",0,0,39,15504,12,5,0,0,1,0,0
"180",50,0,28,10200,12,1,0,0,0,0,0
"181",0,0,26,9801,12,3,0,0,0,0,0
"182",0,0,29,12000,18,1,0,0,0,0,0
"183",5000,0,36,17379,10,3,0,0,0,1,1
"184",0,0,25,5820,12,4,1,0,0,0,0
"185",-331,0,27,16056,11,4,1,0,0,0,1
"186",-3416,0,42,17172,10,1,0,0,1,0,1
"187",-18051,0,36,10212,14,4,1,0,0,0,1
"188",0,0,46,9360,12,1,0,0,0,0,0
"189",-5900,0,53,14496,15,2,0,0,0,0,1
"190",-700,0,44,9180,14,4,0,0,0,0,1
"191",32568,0,49,12675,12,3,0,0,1,0,1
"192",50,0,29,16800,11,3,0,0,0,0,0
"193",2084,0,38,12384,13,4,1,0,0,0,1
"194",1580,0,40,15594,16,2,0,0,0,0,1
"195",1019,0,60,5391,10,1,0,0,0,0,1
"196",80000,0,45,14058,14,3,0,0,0,0,1
"197",-1500,0,27,14430,16,2,1,0,0,0,0
"198",384,0,29,7977,12,4,0,0,0,0,1
"199",200,0,34,8988,14,6,0,0,0,0,1
"200",100,0,58,16947,12,1,0,0,1,0,0
"201",210,0,49,10674,15,1,0,0,0,0,0
"202",50,0,44,11610,12,1,0,0,0,0,1
"203",-2040,0,46,14424,8,4,1,0,0,0,1
"204",200,0,28,14400,5,2,0,0,0,0,0
"205",-400,0,26,13818,14,1,0,0,1,0,0
"206",-5530,0,44,9858,15,1,0,0,0,0,0
"207",-250,0,32,7152,10,3,0,0,1,0,0
"208",22705,0,37,15246,12,3,1,0,0,0,1
"209",-2800,0,48,6000,14,1,0,0,0,0,0
"210",0,0,44,12858,11,2,1,0,0,0,0
"211",4999,0,43,5400,13,3,1,0,0,0,0
"212",-250,0,55,7134,10,5,1,1,0,0,1
"213",-36,0,52,17424,12,3,1,1,0,0,1
"214",-5192,0,36,15186,9,4,1,0,0,1,1
"215",-2000,0,27,8640,12,1,0,0,0,0,0
"216",30000,0,31,12093,14,1,0,0,0,1,1
"217",-2380,0,32,7284,12,4,1,1,0,0,0
"218",10050,0,54,9816,12,1,0,0,0,1,1
"219",0,0,53,16830,11,1,0,0,0,0,1
"220",193048,0,38,14025,16,3,1,0,0,1,0
"221",500,0,61,11424,11,1,0,0,0,0,1
"222",0,0,28,12750,12,3,0,0,0,0,0
"223",269,0,49,10992,12,2,0,0,0,0,1
"224",-1000,0,36,15600,5,5,1,0,0,0,0
"225",-550,0,30,17349,18,1,0,0,0,0,0
"226",8199,0,44,10173,18,1,0,0,0,1,0
"227",-100,0,25,14178,12,2,0,0,0,0,0
"228",-108,0,52,11115,6,1,0,0,0,0,0
"229",700,0,31,17040,15,3,1,1,0,1,0
"230",-351,0,28,15315,16,1,0,0,0,0,0
"231",100,0,31,12234,13,3,1,0,0,0,0
"232",-2025,0,62,9894,8,3,0,0,0,0,1
"233",15801,0,62,13317,11,1,0,0,0,0,1
"234",111,0,30,13440,16,3,0,0,0,0,1
"235",-200,0,26,4164,14,2,0,0,0,0,0
"236",0,0,27,12930,16,1,0,0,1,0,0
"237",-20850,0,31,7650,18,1,0,0,0,0,0
"238",26,0,42,7497,5,4,1,0,0,0,0
"239",0,0,46,4800,12,2,0,0,0,0,0
"240",1700,0,41,12504,12,4,0,0,0,0,0
"241",-1062,0,29,16236,14,3,0,0,0,0,1
"242",0,0,30,8415,12,2,0,0,0,0,0
"243",-5763,0,29,10800,12,2,1,1,0,0,0
"244",-500,0,43,16959,6,7,1,0,0,0,0
"245",0,0,28,4044,12,5,1,0,0,0,1
"246",-4910,0,64,10890,12,1,0,0,0,0,0
"247",0,0,27,4725,10,5,1,0,0,0,0
"248",294,0,47,14040,12,1,0,0,0,0,0
"249",13000,0,41,15480,7,4,1,1,0,0,1
"250",4900,0,26,16860,14,1,0,0,0,0,1
"251",-1145,0,52,10584,12,3,1,0,0,0,0
"252",-235,0,62,7338,16,1,0,0,0,0,0
"253",-1483,0,36,10920,12,4,0,0,0,0,0
"254",-3250,0,35,6000,13,2,1,0,0,0,1
"255",499,0,45,15780,10,2,0,0,1,0,1
"256",-2950,0,49,16920,12,3,1,1,0,0,1
"257",120000,0,60,14244,12,1,0,0,0,1,1
"258",-216,0,47,11100,12,4,1,1,0,0,0
"259",-6590,0,44,9474,12,5,1,0,0,0,1
"260",9,0,48,2427,8,3,1,0,1,0,1
"261",77,0,35,16194,15,1,0,0,1,0,0
"262",0,0,42,13440,14,4,0,0,0,0,0
"263",2600,0,34,4350,14,1,0,0,0,1,1
"264",0,0,32,7146,10,2,0,0,0,0,0
"265",-583,0,32,16320,11,3,1,0,0,0,0
"266",0,0,25,3600,8,5,1,0,0,0,1
"267",3325,0,43,11460,12,1,0,0,0,0,1
"268",100,0,61,4635,14,2,0,0,0,0,1
"269",0,0,47,2700,9,1,0,0,0,0,1
"270",12889,0,59,15984,14,4,1,0,0,1,1
"271",4999,0,53,13110,12,3,0,0,0,0,1
"272",0,0,38,11040,12,4,0,0,0,0,0
"273",270,0,64,12576,11,2,1,0,0,0,1
"274",3000,0,58,13440,12,3,0,0,0,0,0
"275",-1200,0,36,11250,14,1,0,0,0,0,0
"276",8,0,27,15615,12,2,0,0,0,0,0
"277",100,0,26,9366,14,1,0,0,0,0,0
"278",0,0,51,4338,13,3,0,0,0,0,1
"279",0,0,33,11340,14,4,0,0,0,0,0
"280",3000,0,32,13140,12,2,0,0,0,0,0
"281",200,0,47,14412,9,6,1,0,0,0,1
"282",0,0,28,12960,12,1,0,0,0,0,0
"283",200,0,56,12036,10,3,0,0,0,0,1
"284",949,0,33,16731,12,1,0,0,0,0,0
"285",250,0,43,4740,11,3,0,0,0,0,0
"286",15100,0,34,15459,15,3,0,0,0,0,1
"287",50199,0,38,7680,12,1,0,0,0,0,1
"288",-3861,0,58,11736,8,3,0,0,1,0,0
"289",1269,0,64,17256,10,2,1,0,0,0,1
"290",5800,0,38,13449,12,2,1,0,0,0,1
"291",-3270,0,31,10695,10,5,1,0,1,0,1
"292",750,0,46,12630,12,1,0,0,0,0,0
"293",40260,0,31,2541,12,3,1,1,0,1,1
"294",-275,0,41,15642,12,2,0,0,1,0,1
"295",0,0,35,5085,12,4,0,0,0,0,0
"296",499,0,31,2736,12,1,0,0,0,0,0
"297",-2480,0,34,16647,12,4,0,0,0,0,1
"298",13497,0,59,13776,7,1,0,0,0,0,1
"299",-5400,0,33,15708,12,2,0,0,0,0,1
"300",1000,0,34,11730,9,2,0,0,1,0,1
"301",-4800,0,47,16818,14,8,0,0,0,0,1
"302",2500,0,32,13452,12,1,0,0,0,1,0
"303",-34382,0,27,11025,12,3,1,0,0,0,1
"304",0,0,34,13584,13,1,0,0,0,0,0
"305",-1640,0,31,8868,12,4,0,0,0,0,0
"306",1748,0,48,12576,12,2,1,1,0,0,0
"307",4,0,31,3603,16,1,0,0,0,0,0
"308",-5626,0,38,9303,14,3,0,0,0,0,0
"309",14500,0,29,14850,12,2,0,0,0,0,1
"310",150,0,58,9150,13,1,0,0,0,0,1
"311",1000,0,33,11196,12,3,0,0,0,0,0
"312",618,0,34,12240,12,1,0,0,0,0,1
"313",397,0,35,9354,7,6,1,0,0,0,0
"314",0,0,25,15456,6,1,0,0,0,0,0
"315",-2815,0,26,13110,13,1,0,0,0,0,1
"316",-4200,0,64,10947,13,2,1,0,0,0,1
"317",0,0,58,14247,14,4,1,0,0,0,0
"318",-1229,0,34,6204,12,4,0,0,0,0,0
"319",600,0,27,15444,12,7,1,0,0,0,0
"320",0,0,25,11652,12,3,0,0,0,0,0
"321",-1422,0,27,16488,11,6,1,1,0,0,1
"322",-246,0,29,9849,12,1,0,0,0,0,0
"323",-995,0,32,9690,10,2,0,0,0,0,1
"324",-30500,0,31,14877,12,5,1,0,0,0,1
"325",50370,0,55,14538,12,1,0,0,0,0,1
"326",2499,0,59,16650,12,2,0,0,1,0,0
"327",0,0,30,16116,12,4,1,0,0,0,0
"328",5800,0,51,15450,8,2,1,0,0,0,1
"329",-6400,0,37,16788,12,4,1,1,0,0,1
"330",-2350,0,36,14646,11,2,0,0,0,0,0
"331",0,0,25,17280,6,4,1,0,0,0,0
"332",500,0,26,4518,16,1,0,0,0,0,0
"333",1000,0,28,14460,16,3,0,0,0,0,0
"334",0,0,33,12837,13,2,0,0,0,0,1
"335",-1910,0,42,12240,12,4,0,0,0,0,1
"336",30,0,56,7920,12,1,0,0,0,0,1
"337",-960,0,39,7200,12,5,1,0,1,0,1
"338",0,0,39,13650,12,3,0,0,0,0,0
"339",0,0,44,17214,14,1,0,0,0,0,0
"340",-50,0,60,15801,12,2,1,0,0,0,1
"341",-26,0,62,11394,14,1,0,0,1,0,1
"342",0,0,27,11940,12,4,1,0,0,0,0
"343",310,0,38,5133,15,1,1,0,0,0,0
"344",0,0,37,15720,10,4,0,0,0,0,0
"345",-4625,0,58,11520,11,3,0,0,0,0,0
"346",-26000,0,60,7776,8,1,0,0,0,0,1
"347",-400,0,32,16215,8,8,1,1,0,0,1
"348",-348,0,32,15195,14,1,0,0,1,0,0
"349",-2883,0,38,9759,5,7,1,0,0,0,1
"350",-500,0,36,12444,8,4,1,0,0,0,0
"351",-2264,0,41,9561,13,3,0,0,0,0,0
"352",-2100,0,31,15360,11,1,0,0,0,0,0
"353",300,0,41,10044,8,6,1,0,0,0,0
"354",500,0,27,7929,18,1,1,0,0,0,0
"355",-4414,0,51,14493,9,2,0,0,0,1,0
"356",49999,0,52,13818,16,1,0,0,1,0,1
"357",0,0,35,12240,11,1,0,0,0,0,1
"358",-2905,0,31,17238,1,3,0,0,0,0,1
"359",-2085,0,40,9000,13,6,1,0,0,0,1
"360",-1345,0,31,15990,14,3,0,0,1,0,1
"361",-500,0,38,10098,12,2,0,0,0,0,1
"362",-18294,0,33,15300,16,1,0,0,0,0,0
"363",15,0,34,17136,14,3,0,0,1,0,0
"364",1200,0,62,16620,12,1,0,0,0,1,1
"365",-3600,0,26,2025,16,1,0,0,0,0,0
"366",10300,0,40,16875,12,4,1,0,1,0,1
"367",0,0,27,4056,10,3,0,0,0,0,0
"368",-3300,0,36,8622,16,1,0,0,0,0,0
"369",-1400,0,34,16686,10,4,1,1,0,0,0
"370",8300,0,44,16797,13,4,1,1,1,0,1
"371",68,0,28,7779,13,1,0,0,0,0,0
"372",0,0,39,10800,12,2,0,0,0,0,0
"373",25,0,28,11352,12,1,0,0,0,0,0
"374",-200,0,43,14070,4,4,1,0,0,0,1
"375",-30000,0,26,9402,12,2,1,0,0,0,1
"376",0,0,31,11340,12,1,0,0,0,0,0
"377",2132,0,64,12171,12,1,0,0,0,1,1
"378",-20157,0,44,1200,17,1,0,0,0,0,0
"379",4999,0,32,4890,10,1,0,0,0,0,0
"380",400,0,27,13464,12,2,0,0,0,0,0
"381",0,0,48,9600,9,2,1,0,0,0,0
"382",-479,0,28,7869,11,1,0,0,1,0,0
"383",-8800,0,56,11490,12,2,1,1,0,0,1
"384",0,0,57,4140,4,3,0,0,0,0,1
"385",0,0,30,11550,14,2,0,0,0,0,0
"386",0,0,53,14994,2,1,0,0,1,0,0
"387",0,0,50,16320,12,6,1,0,0,0,0
"388",0,0,51,16500,12,5,1,0,0,0,0
"389",0,0,29,10080,12,2,0,0,0,0,0
"390",0,0,64,11775,7,3,1,0,0,0,0
"391",-100,0,61,8382,12,2,1,0,0,0,1
"392",3000,0,33,11898,12,2,0,0,1,0,1
"393",0,0,42,10200,9,1,0,0,0,0,1
"394",988,0,27,12933,12,2,0,0,0,0,1
"395",-3200,0,60,15810,12,3,1,0,0,0,0
"396",250,0,30,16500,9,1,0,0,0,0,1
"397",-1501,0,61,14466,9,2,1,0,0,0,1
"398",-200,0,30,8247,5,4,0,0,0,0,0
"399",-256,0,37,12633,12,4,0,0,1,0,1
"400",-10600,0,30,15840,18,2,1,1,0,0,0
"401",-2100,0,46,6075,10,4,1,0,0,0,1
"402",1999,0,29,15420,14,1,0,0,0,0,0
"403",56388,0,48,14400,12,4,1,0,0,0,1
"404",50,0,30,16800,16,2,0,0,0,1,0
"405",0,0,29,1530,11,1,0,0,0,0,0
"406",-2350,0,39,12522,12,5,1,1,0,0,0
"407",-3244,0,25,16266,13,2,1,1,0,0,0
"408",0,0,25,14172,14,1,0,0,0,0,0
"409",-700,0,47,5106,12,1,0,0,0,0,1
"410",-2030,0,30,7650,15,2,0,0,0,0,0
"411",15,0,46,7638,13,4,0,0,0,0,0
"412",0,0,32,10176,11,5,1,0,0,0,1
"413",0,0,28,9408,9,5,0,0,0,0,0
"414",0,0,39,8700,16,3,0,0,0,0,0
"415",-300,0,43,11400,12,4,0,0,1,0,1
"416",800,0,28,15774,12,1,0,0,0,0,0
"417",-100,0,31,10350,12,2,0,0,0,0,0
"418",0,0,38,7110,12,2,0,0,0,0,0
"419",0,0,30,10200,14,4,1,0,0,0,1
"420",150,0,59,12975,12,4,0,0,0,0,1
"421",0,0,31,11451,10,4,0,0,0,0,0
"422",7179,0,28,13428,12,2,1,0,0,0,0
"423",3000,0,44,15300,9,2,1,0,0,1,0
"424",4800,0,55,9843,7,1,0,0,0,0,1
"425",-2501,0,52,11910,12,1,0,0,1,0,1
"426",-50,0,42,14928,12,4,0,0,1,0,1
"427",1500,0,36,17055,13,2,0,0,0,0,0
"428",-444,0,31,15912,12,3,0,0,0,0,0
"429",0,0,39,17412,12,3,0,0,0,0,0
"430",35000,0,53,17244,15,3,1,0,0,1,1
"431",-1450,0,56,8160,12,1,0,0,0,0,0
"432",-1200,0,52,17040,14,1,0,0,0,0,0
"433",4447,0,53,3780,4,1,0,0,1,1,0
"434",0,0,41,1035,16,1,0,0,1,0,0
"435",800,0,28,17100,12,3,0,0,1,0,0
"436",0,0,51,13500,12,2,0,0,0,0,0
"437",20262,0,27,15291,14,1,0,0,0,0,0
"438",499,0,38,11250,6,4,1,0,0,0,1
"439",-14500,0,26,14670,12,2,1,0,0,0,0
"440",200,0,41,10200,12,2,0,0,0,0,0
"441",-40,0,27,8928,12,3,0,0,0,0,0
"442",75,0,42,6801,12,3,0,0,0,0,0
"443",1000,0,40,17106,12,2,1,0,0,0,1
"444",-68850,0,31,11721,18,1,0,0,0,0,1
"445",-13551,0,41,7824,14,1,0,0,0,0,0
"446",7300,0,25,12114,16,1,0,0,0,1,0
"447",0,0,48,17088,6,3,0,0,1,0,0
"448",3000,0,32,14580,12,2,1,0,0,0,0
"449",0,0,59,10422,12,6,1,0,0,0,0
"450",-53640,0,43,12750,16,6,1,0,0,0,0
"451",2149,0,40,12915,12,4,0,0,0,0,1
"452",-1855,0,34,16122,13,3,1,1,0,0,1
"453",-2600,0,39,16200,13,4,1,1,0,1,0
"454",2863,0,56,16290,12,1,0,0,0,0,0
"455",450,0,54,14310,10,2,1,0,0,0,0
"456",0,0,47,7041,12,2,0,0,0,0,0
"457",8999,0,58,13404,11,1,0,0,0,1,1
"458",350,0,45,7596,13,3,0,0,0,0,0
"459",8699,0,35,9933,12,2,1,1,1,0,1
"460",3000,0,38,12930,10,5,1,0,0,0,0
"461",-100,0,25,14895,14,1,0,0,0,0,0
"462",0,0,46,17280,12,6,0,0,0,0,0
"463",39499,0,63,12294,16,2,1,0,0,1,1
"464",300,0,34,16845,11,1,0,0,1,0,1
"465",-13375,0,39,15600,13,4,1,0,0,0,0
"466",49,0,64,13497,10,4,0,0,0,0,1
"467",-3000,0,46,11592,12,3,0,0,0,0,1
"468",-2000,0,45,17076,10,3,1,0,0,0,1
"469",-7075,0,36,8574,16,1,0,0,0,0,0
"470",0,0,48,9864,12,1,0,0,0,0,0
"471",0,0,41,13260,13,2,0,0,0,0,1
"472",-3413,0,45,8880,6,3,1,0,0,0,0
"473",500,0,41,16200,12,1,0,0,0,0,0
"474",-29050,0,48,16560,18,2,0,0,0,0,0
"475",0,0,38,15300,17,1,0,0,0,0,1
"476",0,0,31,7962,12,2,0,0,0,0,0
"477",-7773,0,47,10590,12,3,0,0,0,0,1
"478",-720,0,33,6090,12,4,1,1,0,0,0
"479",15,0,42,13851,8,4,0,0,1,0,0
"480",-11601,0,33,16590,12,5,1,1,0,0,0
"481",0,0,32,12720,8,3,1,0,0,0,0
"482",-843,0,32,12207,12,1,0,0,0,0,0
"483",-800,0,42,15384,13,7,1,1,0,0,1
"484",0,0,33,6900,10,2,0,0,0,0,0
"485",-1490,0,26,11460,9,4,1,1,0,0,0
"486",-14160,0,31,16560,12,2,1,1,0,0,0
"487",0,0,30,16608,12,2,0,0,0,0,0
"488",0,0,42,7668,6,3,1,0,0,0,0
"489",28020,0,34,12144,14,1,0,0,0,0,0
"490",-3650,0,50,12240,12,2,0,0,0,0,0
"491",0,0,48,7200,12,3,1,0,0,0,0
"492",600,0,47,13800,12,1,0,0,0,0,0
"493",-453,0,33,15000,12,7,1,0,0,0,1
"494",400,0,33,12264,6,5,1,0,0,0,0
"495",0,0,30,10200,12,1,0,0,0,0,0
"496",200,0,31,16560,13,1,0,0,0,0,0
"497",0,0,39,4872,18,2,0,0,0,0,1
"498",-3000,0,42,13203,13,1,0,0,0,0,1
"499",350,0,29,17340,12,1,0,0,0,0,1
"500",499,0,30,15330,15,2,0,0,0,0,0
"501",-4900,0,48,12513,16,1,0,0,0,0,0
"502",900,0,64,12642,10,2,0,0,0,0,1
"503",19650,0,61,17253,12,1,0,0,1,0,0
"504",5,0,31,10200,12,1,0,0,0,0,0
"505",0,0,35,11844,11,2,0,0,0,0,0
"506",6999,0,40,916,12,1,0,0,0,0,1
"507",1749,0,27,10941,12,1,0,0,0,0,1
"508",300,0,34,14304,12,1,0,0,1,0,0
"509",-62,0,31,9096,12,2,0,0,0,0,0
"510",0,0,49,13950,13,6,0,0,0,0,0
"511",-4300,0,53,12882,12,2,0,0,0,0,1
"512",4150,0,47,17010,10,3,1,0,0,0,1
"513",36,0,32,14997,12,12,1,0,0,0,0
"514",100,0,26,15906,12,4,0,0,0,0,1
"515",3500,0,53,14760,12,3,1,0,0,0,1
"516",-1504,0,41,9345,16,1,0,0,1,1,1
"517",649,0,26,15981,12,4,0,0,1,0,1
"518",799,0,37,13185,12,2,0,0,0,0,0
"519",-612,0,28,15045,13,3,0,0,0,0,0
