"","Y","D","X1","X2","X3","X4","X5","X6","X7","X8","X9"
"76",-100,0,40,58320,12,3,1,1,0,0,1
"77",-5100,0,35,38244,16,3,1,1,0,0,0
"78",-550,0,43,14292,12,3,1,0,0,0,1
"79",-1400,0,37,24231,13,4,1,1,0,0,1
"80",800,0,32,25314,12,1,0,0,0,0,0
"81",-1847,0,54,4917,11,1,0,0,0,0,0
"82",-50,0,30,12051,18,1,0,0,0,0,0
"83",3000,0,53,30780,8,4,1,1,1,0,1
"84",62800,0,57,61500,13,3,1,0,0,1,1
"85",-9100,0,29,49200,17,2,1,1,0,0,1
"86",0,0,49,11730,4,6,1,0,0,0,0
"87",24999,0,49,63396,16,3,1,0,0,0,1
"88",10,0,34,7329,16,1,0,0,0,0,0
"89",0,0,26,17952,15,1,0,0,0,0,0
"90",0,0,37,18942,14,4,0,0,0,0,0
"91",-5000,0,25,27480,12,3,1,1,0,0,1
"92",20,0,57,6885,12,2,0,0,0,0,1
"93",200,0,28,17370,12,1,0,0,0,0,0
"94",0,0,32,37593,16,4,1,1,1,0,0
"95",-1345,0,63,16575,11,2,1,1,0,0,0
"96",-3250,0,27,29766,14,2,1,0,0,0,1
"97",11700,0,38,77124,17,1,0,0,0,1,1
"98",3720,0,60,2307,10,2,0,0,0,0,1
"99",-1600,0,28,29922,11,6,1,1,0,0,1
"100",26600,0,38,80550,18,2,1,1,0,1,1
"101",2700,0,44,32460,14,2,1,0,1,0,1
"102",49,0,38,39420,14,4,1,1,0,0,1
"103",0,0,42,18000,1,1,0,0,0,0,1
"104",15599,0,61,19278,8,1,0,0,1,1,0
"105",2905,0,51,19956,12,3,1,0,0,0,1
"106",15970,0,37,7182,18,1,0,0,0,0,1
"107",-86500,0,57,47193,12,2,1,1,0,0,0
"108",-4200,0,27,13200,12,2,0,0,0,0,0
"109",-2415,0,38,14892,12,5,1,1,0,0,0
"110",0,0,29,13500,12,2,0,0,0,0,0
"111",44,0,46,72099,16,2,1,0,0,0,1
"112",90930,0,36,93648,18,2,1,1,0,1,0
"113",4700,0,56,48690,12,3,1,1,1,1,1
"114",-712,0,30,9009,6,4,1,0,0,0,0
"115",-635,0,29,36213,9,6,1,1,0,0,0
"116",0,0,26,10200,14,1,0,0,0,0,0
"117",-2200,0,34,43716,12,3,1,1,1,0,0
"118",-5055,0,59,9078,6,2,1,0,0,0,1
"119",5399,0,31,13479,12,3,1,0,0,1,0
"120",-2100,0,29,31569,17,4,1,0,0,0,1
"121",600,0,49,17874,12,2,0,0,0,0,1
"122",7299,0,31,43005,12,2,1,1,0,1,1
"123",15100,0,33,33885,16,2,1,1,0,0,1
"124",0,0,40,10260,12,1,0,0,0,0,0
"125",31791,0,53,23721,13,1,0,0,1,1,1
"126",-400,0,30,23118,16,1,0,0,1,0,0
"127",-12000,0,32,25305,12,3,1,1,0,0,1
"128",499,0,47,49206,16,4,1,1,0,0,1
"129",4500,0,33,30075,6,3,1,1,0,0,1
"130",-10525,0,30,35058,16,2,1,1,0,0,0
"131",-170,0,43,15330,10,5,1,0,0,0,0
"132",0,0,26,22080,12,3,0,0,1,0,0
"133",1000,0,44,65400,16,4,1,1,1,0,0
"134",-9764,0,43,11454,12,5,1,0,0,0,1
"135",17075,0,35,30300,18,2,0,0,0,0,1
"136",2010,0,48,29238,10,4,1,0,0,0,1
"137",600,0,42,10428,12,3,0,0,0,0,1
"138",41549,0,39,84111,18,1,0,0,1,1,1
"139",26564,0,45,70035,10,2,0,0,0,0,0
"140",0,0,40,10560,12,2,0,0,0,0,0
"141",44763,0,62,40500,11,3,1,1,0,1,1
"142",1600,0,36,31869,16,1,0,0,0,1,0
"143",10029,0,30,21306,16,2,0,0,0,0,1
"144",29715,0,35,74178,14,4,1,0,0,0,1
"145",4144,0,44,47769,12,6,1,0,0,0,1
"146",-18500,0,56,12024,12,2,0,0,0,0,1
"147",0,0,35,2640,9,4,0,0,0,0,0
"148",-1564,0,49,22395,12,5,1,1,1,0,1
"149",385000,0,43,50484,12,3,0,0,0,1,1
"150",-4000,0,45,42576,16,1,0,0,1,0,0
"151",0,0,38,10443,12,4,0,0,0,0,0
"152",1800,0,32,19224,14,1,0,0,1,0,0
"153",1500,0,32,34455,13,3,1,1,0,1,1
"154",-21070,0,27,33453,16,3,1,1,1,0,1
"155",12500,0,44,21234,15,1,0,0,1,1,1
"156",6000,0,32,21930,14,1,0,0,0,0,0
"157",-5000,0,48,45165,12,3,1,1,0,0,1
"158",-300,0,39,20760,12,2,1,1,0,0,1
"159",-3900,0,31,27150,12,3,0,0,0,0,0
"160",850,0,26,16116,13,3,1,0,0,0,0
"161",-595,0,31,31536,12,4,1,1,1,0,1
"162",12877,0,31,37461,12,4,1,1,0,0,1
"163",60300,0,38,110181,12,5,1,1,0,1,0
"164",30,0,35,24123,14,3,0,0,1,0,0
"165",-15565,0,35,28782,13,5,1,1,0,0,1
"166",1500,0,42,36666,18,3,1,1,0,0,1
"167",300,0,44,72975,10,3,1,1,1,0,1
"168",-5250,0,48,49656,12,3,1,1,0,0,0
"169",-10491,0,36,36267,15,4,1,1,0,0,1
"170",1300,0,35,55374,12,3,1,1,0,1,1
"171",0,0,28,22833,12,3,0,0,0,0,0
"172",-2000,0,37,69120,16,3,1,1,0,0,0
"173",1000,0,34,24465,11,3,1,1,0,0,0
"174",454,0,46,80862,17,5,1,1,1,0,1
"175",209,0,30,33420,12,4,1,1,0,0,0
"176",1460,0,54,7440,8,1,0,0,1,0,1
"177",-9600,0,47,15141,12,2,1,0,0,0,1
"178",4572,0,34,20667,12,4,1,1,0,1,0
"179",25699,0,52,30870,13,3,1,1,0,0,1
"180",2924,0,27,16860,12,1,0,0,0,0,0
"181",0,0,43,16080,14,1,0,0,0,0,0
"182",26000,0,40,52998,18,1,0,0,1,0,1
"183",740,0,28,16830,13,1,0,0,1,0,0
"184",4000,0,63,37320,8,2,1,0,0,0,1
"185",1799,0,54,53133,18,3,1,1,0,0,0
"186",100,0,35,28998,12,3,0,0,1,0,0
"187",4500,0,59,7740,7,2,1,0,0,0,1
"188",-300,0,33,13755,12,3,0,0,1,0,0
"189",200,0,30,42315,14,2,1,1,0,0,1
"190",200,0,58,20490,12,4,1,1,0,0,1
"191",-397,0,35,21177,12,4,0,0,0,0,0
"192",0,0,35,21735,12,4,1,1,0,0,0
"193",-9550,0,42,12600,12,1,0,0,0,0,1
"194",130812,0,59,45519,12,2,1,1,0,1,1
"195",49,0,48,26958,13,3,1,0,0,0,0
"196",4600,0,32,50970,15,2,1,0,0,0,1
"197",50,0,43,39612,12,2,1,1,0,0,1
"198",-1951,0,31,24012,13,2,1,1,0,0,0
"199",-2854,0,54,28059,16,5,1,1,0,1,0
"200",0,0,27,16200,12,1,0,0,0,0,0
"201",1800,0,45,14850,12,2,0,0,0,0,1
"202",41499,0,58,20976,13,1,0,0,0,0,1
"203",-3386,0,29,16902,1,7,1,0,0,0,0
"204",-400,0,63,11877,12,3,0,0,0,0,0
"205",-6397,0,43,11103,14,4,0,0,0,0,0
"206",-1700,0,29,39051,16,1,0,0,0,0,0
"207",-500,0,51,19968,18,2,0,0,0,0,1
"208",-225,0,44,42744,13,2,1,1,1,0,0
"209",8400,0,38,78396,16,4,1,1,0,1,1
"210",-11635,0,37,34803,11,5,1,1,0,0,1
"211",2750,0,44,10446,12,5,1,0,0,0,1
"212",67600,0,44,34755,1,4,1,0,0,0,1
"213",31,0,29,15174,12,4,0,0,0,0,1
"214",-165,0,37,20421,13,1,0,0,0,0,0
"215",28999,0,42,55110,12,4,1,1,0,1,1
"216",500,0,38,28050,12,4,1,0,0,0,1
"217",50,0,40,12120,12,4,0,0,1,0,1
"218",0,0,31,28080,12,3,1,1,0,0,1
"219",-101436,0,31,42555,13,3,1,1,0,0,0
"220",3399,0,31,37509,16,1,0,0,0,0,0
"221",0,0,35,9042,12,1,0,0,1,0,0
"222",4210,0,42,57180,18,4,1,1,0,0,1
"223",131,0,39,11604,18,3,1,1,0,0,1
"224",-1804,0,27,23400,5,3,1,1,0,0,0
"225",259,0,62,20622,16,1,0,0,0,0,1
"226",599,0,27,10836,14,3,0,0,0,0,1
"227",1490,0,38,12816,10,4,1,0,0,0,1
"228",3450,0,33,43830,15,3,1,1,0,1,1
"229",2225,0,60,22986,12,2,1,1,0,1,1
"230",3000,0,60,37794,13,2,1,1,0,1,0
"231",100,0,52,4890,10,1,0,0,0,0,1
"232",294,0,61,19545,12,3,1,1,0,0,1
"233",700,0,31,19860,14,1,0,0,0,0,0
"234",52000,0,61,13206,12,4,0,0,0,1,1
"235",89900,0,49,23250,12,1,0,0,0,1,1
"236",1258,0,34,60615,14,4,1,1,0,1,1
"237",4000,0,31,23529,16,1,0,0,1,0,0
"238",3800,0,29,37704,12,3,1,1,0,0,1
"239",8199,0,33,24612,6,5,0,0,0,0,1
"240",-13600,0,33,38550,14,3,1,1,0,1,0
"241",195000,0,44,128700,17,4,1,1,1,1,1
"242",-450,0,31,12816,12,4,0,0,0,0,0
"243",0,0,47,37800,14,2,0,0,0,0,1
"244",-7451,0,40,17880,12,3,0,0,0,0,0
"245",-7920,0,41,19641,12,3,0,0,0,0,1
"246",0,0,36,5103,12,2,0,0,0,0,0
"247",30,0,29,12756,12,1,0,0,0,0,0
"248",0,0,33,4845,12,3,0,0,0,0,0
"249",12192,0,27,31830,15,3,1,1,0,1,1
"250",99,0,42,23430,13,5,0,0,0,0,0
"251",900,0,36,42114,15,6,1,1,0,0,0
"252",5000,0,32,11100,1,5,1,0,0,0,0
"253",0,0,26,5280,12,1,0,0,0,0,1
"254",-6301,0,39,37569,12,4,1,1,0,0,0
"255",24900,0,45,43239,12,1,0,0,1,1,1
"256",59061,0,63,71184,12,2,1,1,0,1,1
"257",-350,0,31,59544,16,4,1,1,1,0,1
"258",0,0,30,4200,11,6,0,0,1,0,0
"259",0,0,46,7668,8,2,0,0,0,0,1
"260",0,0,55,7872,11,2,0,0,0,0,0
"261",-2100,0,38,31896,15,5,1,1,1,0,1
"262",0,0,25,14439,9,3,1,0,0,0,0
"263",3899,0,34,19713,12,3,1,0,0,0,0
"264",28000,0,41,31254,18,1,0,0,1,0,1
"265",62300,0,35,63525,18,1,0,0,0,1,0
"266",-6600,0,43,31800,12,3,0,0,1,0,1
"267",-451,0,60,24996,10,4,1,1,1,0,1
"268",0,0,51,36450,12,3,1,0,0,0,1
"269",2600,0,60,21072,15,2,1,1,0,0,0
"270",200,0,49,18012,12,2,0,0,0,0,1
"271",-600,0,42,12240,12,3,1,0,0,0,0
"272",734,0,53,31386,12,3,1,0,0,0,1
"273",-4850,0,34,21645,14,2,0,0,1,0,0
"274",-633,0,56,17724,13,3,1,0,0,0,1
"275",14800,0,53,37482,12,3,1,1,0,1,1
"276",-3300,0,58,27639,10,2,1,0,0,0,1
"277",360,0,26,30720,16,1,0,0,0,0,1
"278",2549,0,38,18438,11,6,1,0,0,0,0
"279",-800,0,38,19125,12,7,1,0,0,0,0
"280",12000,0,35,13704,12,6,1,0,0,1,1
"281",749,0,53,34185,12,1,0,0,1,0,1
"282",-40300,0,28,51660,18,1,0,0,0,0,1
"283",0,0,35,1920,12,4,1,0,0,0,0
"284",-3650,0,37,20424,11,4,1,0,0,0,1
"285",-400,0,34,21600,13,3,1,1,0,0,0
"286",4700,0,36,56118,16,1,0,0,1,1,1
"287",-425,0,28,20148,12,5,1,1,1,0,0
"288",-1150,0,44,16806,12,3,1,0,0,0,1
"289",-1093,0,31,13317,15,4,1,1,0,0,1
"290",-100,0,31,20475,17,1,1,0,0,0,0
"291",-3000,0,51,8730,12,2,1,0,0,0,1
"292",-150,0,28,19500,12,1,0,0,0,0,0
"293",-16000,0,54,27858,6,4,1,0,0,0,1
"294",-1700,0,36,41694,14,2,1,1,1,0,1
"295",0,0,40,8850,12,1,0,0,0,0,0
"296",0,0,29,7650,12,1,0,0,0,0,0
"297",7499,0,25,51450,12,2,0,0,0,0,1
"298",-57200,0,47,10542,12,2,1,0,0,0,1
"299",0,0,49,15300,15,1,0,0,0,0,0
"300",86500,0,35,102171,18,4,1,0,1,1,1
"301",-5100,0,40,45231,13,3,0,0,0,0,1
"302",-2674,0,30,13152,10,3,0,0,0,0,1
"303",37316,0,38,27813,11,3,1,1,0,1,1
"304",6048,0,49,39123,12,3,1,1,0,0,1
"305",-2200,0,32,36150,12,4,1,1,0,0,1
"306",110,0,52,39219,12,2,1,0,0,0,1
"307",-300,0,55,10800,12,3,0,0,0,0,1
"308",20649,0,58,20235,10,2,1,0,0,1,1
"309",-13300,0,38,62703,12,5,1,1,0,0,1
"310",310,0,43,23490,14,1,0,0,0,0,1
"311",-150,0,27,15888,12,2,0,0,0,0,1
"312",-9001,0,25,33729,18,1,0,0,0,0,0
"313",1875,0,29,55845,12,2,1,1,0,0,1
"314",-650,0,40,19209,15,2,0,0,0,0,1
"315",656,0,59,23976,14,2,1,0,0,0,1
"316",-32887,0,35,57156,12,4,1,1,0,0,1
"317",0,0,43,13743,12,1,0,0,0,0,0
"318",-11900,0,39,7470,12,1,0,0,1,0,0
"319",2550,0,36,77940,15,4,1,1,0,0,1
"320",-69300,0,46,16200,12,5,1,1,0,0,1
"321",3700,0,26,10404,9,1,0,0,0,0,1
"322",0,0,54,27240,16,5,0,0,1,0,0
"323",250,0,56,35742,12,3,1,0,0,0,1
"324",3660,0,63,28272,8,4,1,0,0,0,1
"325",39000,0,62,58272,11,1,0,0,1,0,1
"326",-1246,0,42,14307,12,6,1,0,0,0,0
"327",215750,0,41,66018,16,3,0,0,0,0,1
"328",-40650,0,38,6750,14,2,0,0,0,1,0
"329",130,0,42,27000,13,1,0,0,1,0,1
"330",11800,0,55,21801,12,3,0,0,1,1,1
"331",8000,0,45,36495,12,3,0,0,1,0,0
"332",469400,0,61,172092,12,2,1,0,0,1,1
"333",1599,0,64,6498,13,1,0,0,0,0,0
"334",1225,0,35,24549,14,1,0,0,1,0,0
"335",1006499,0,40,82251,18,5,1,0,0,0,1
"336",-1000,0,32,53796,17,5,1,0,0,0,0
"337",-148,0,60,7650,6,1,0,0,0,0,1
"338",-3500,0,42,38817,12,2,1,1,0,0,1
"339",2398,0,31,19284,14,1,0,0,1,0,0
"340",-3500,0,41,18675,14,2,0,0,0,0,1
"341",20840,0,48,91230,12,3,1,1,1,1,1
"342",-1600,0,53,21816,10,1,0,0,1,0,0
"343",97333,0,63,44799,12,2,1,0,0,1,0
"344",4200,0,28,48060,15,4,1,1,0,1,1
"345",43399,0,55,76077,12,3,1,1,1,1,1
"346",5692,0,33,49845,18,2,1,1,0,1,1
"347",4000,0,31,27708,13,3,1,0,0,1,0
"348",25,0,29,14670,12,1,0,0,0,0,0
"349",-334,0,43,34299,18,2,0,0,0,0,1
"350",11658,0,38,4584,12,3,0,0,0,1,1
"351",0,0,28,19170,14,4,1,1,0,0,0
"352",16069,0,39,45762,17,4,1,0,0,1,1
"353",18000,0,52,21435,12,1,0,0,1,1,1
"354",250,0,57,39312,16,1,0,0,0,0,1
"355",6807,0,32,19035,12,4,1,0,1,0,1
"356",975,0,42,6639,12,1,0,0,0,1,1
"357",-4960,0,27,17004,13,3,0,0,0,0,0
"358",184500,0,36,118401,16,4,1,0,0,1,1
"359",20600,0,61,68220,12,2,1,1,0,1,1
"360",1500,0,33,16290,12,1,0,0,1,0,0
"361",-2650,0,38,29481,14,5,1,1,0,0,1
"362",10499,0,35,15144,15,4,1,0,0,1,0
"363",9645,0,33,22050,14,2,0,0,0,0,0
"364",5021,0,54,9600,12,3,1,0,0,0,1
"365",1200,0,30,22362,13,1,0,0,0,0,0
"366",-9000,0,40,14241,14,5,0,0,0,0,0
"367",1940,0,53,39192,10,2,1,1,0,1,1
"368",-9700,0,56,37869,11,3,1,1,0,0,1
"369",-1840,0,33,44388,12,5,1,0,0,0,1
"370",93521,0,54,52770,14,5,1,0,0,1,1
"371",1000,0,35,21450,12,5,1,0,0,0,1
"372",-160,0,36,9270,12,4,0,0,0,0,0
"373",-1200,0,25,28830,13,1,0,0,0,0,0
"374",0,0,61,3636,9,1,0,0,0,0,0
"375",2399,0,50,22200,12,1,0,0,1,0,1
"376",65897,0,56,39546,12,1,0,0,0,1,1
"377",-3690,0,43,37146,18,2,0,0,1,0,1
"378",42800,0,53,32559,12,3,1,1,0,1,1
"379",1200,0,29,15372,12,1,0,0,0,0,0
"380",-6569,0,25,14484,11,4,1,0,0,0,1
"381",300,0,36,57624,12,1,0,0,0,0,1
"382",15600,0,25,17793,18,1,0,0,0,0,0
"383",4000,0,49,48168,12,1,0,0,1,0,1
"384",1600,0,27,74970,12,5,1,0,0,0,1
"385",33926,0,59,43605,12,3,1,0,0,1,1
"386",0,0,45,2400,12,3,1,0,0,0,0
"387",21550,0,61,28926,16,5,1,1,0,1,1
"388",-250,0,41,31800,12,1,0,0,1,0,0
"389",8550,0,59,31350,12,1,0,0,0,1,0
"390",7500,0,60,43320,12,4,1,1,0,0,1
"391",-6600,0,32,52041,16,1,1,0,1,0,1
"392",-299750,0,42,53514,10,4,1,1,0,0,1
"393",0,0,42,16860,8,1,0,0,0,0,1
"394",0,0,28,6006,10,2,0,0,0,0,0
"395",-5100,0,31,33513,11,7,1,1,0,0,0
"396",4249,0,26,35325,12,2,0,0,0,0,1
"397",-2225,0,60,22440,12,2,1,1,0,0,1
"398",125,0,43,13896,12,2,0,0,0,0,1
"399",-4300,0,43,20583,16,4,0,0,1,0,0
"400",35900,0,33,39351,18,1,0,0,0,1,0
"401",400,0,58,12090,12,2,0,0,0,0,0
"402",46800,0,58,24804,12,2,0,0,0,1,1
"403",635,0,25,21630,16,1,0,0,0,1,0
"404",-8388,0,28,28530,12,3,1,1,0,1,1
"405",4200,0,41,48336,17,2,0,0,1,0,1
"406",0,0,31,12588,12,6,1,1,0,0,0
"407",1200,0,27,30162,8,5,1,0,0,0,0
"408",6200,0,49,19809,12,3,0,0,1,0,0
"409",-2200,0,30,14787,16,3,0,0,0,0,0
"410",500,0,49,20430,13,1,0,0,0,0,0
"411",45,0,38,11082,17,4,0,0,0,0,0
"412",26200,0,59,28284,12,2,1,0,0,0,1
"413",-8500,0,31,30315,13,4,1,0,0,0,1
"414",300,0,42,35700,12,2,0,0,0,0,0
"415",1700,0,45,45270,11,4,1,0,0,0,1
"416",100,0,48,23412,12,6,1,0,0,0,1
"417",25,0,34,12291,12,1,0,0,0,0,0
"418",-8000,0,47,39432,12,5,1,1,1,0,1
"419",-2752,0,61,49992,12,2,1,0,0,0,1
"420",-7100,0,31,58122,16,2,1,1,1,0,0
"421",0,0,61,25092,12,4,0,0,0,0,1
"422",86030,0,40,43203,12,4,1,1,0,1,1
"423",0,0,32,19200,14,1,0,0,0,0,0
"424",16699,0,26,29700,16,1,1,0,1,0,0
"425",-14551,0,36,104343,18,3,1,1,1,0,0
"426",1000,0,63,19764,12,6,0,0,1,0,1
"427",-3570,0,49,3840,14,2,1,0,0,0,1
"428",57500,0,35,81075,14,3,1,0,0,1,1
"429",-300,0,39,33078,16,1,0,0,0,0,0
"430",-16700,0,35,65010,14,4,1,1,0,0,0
"431",1100,0,60,30639,13,3,1,0,1,0,1
"432",3000,0,42,50937,14,5,1,1,0,0,1
"433",28000,0,53,108258,16,3,1,1,0,1,1
"434",7700,0,52,73110,16,2,1,1,1,1,1
"435",-3605,0,31,17127,12,2,1,0,0,0,1
"436",93501,0,48,79053,12,2,1,0,0,1,1
"437",-400,0,38,17700,12,1,0,0,0,0,1
"438",0,0,33,12240,10,6,1,0,0,0,0
"439",16549,0,26,11118,13,3,0,0,0,0,0
"440",120000,0,40,124932,17,4,1,1,0,1,1
"441",82200,0,25,28209,16,1,0,0,0,1,0
"442",48800,0,26,86820,18,1,0,0,0,1,0
"443",0,0,49,9612,12,2,0,0,0,0,0
"444",25,0,34,8400,13,3,1,0,0,0,0
"445",-3300,0,31,28146,12,5,1,0,0,0,1
"446",-7000,0,38,8130,12,5,0,0,0,0,0
"447",300,0,30,22722,16,1,0,0,0,0,0
"448",100,0,25,7044,5,4,1,0,0,0,0
"449",-15141,0,49,69555,18,4,1,1,1,0,1
"450",2258,0,32,13866,12,2,0,0,0,0,0
"451",-150,0,54,5400,12,2,0,0,0,0,1
"452",5649,0,45,35580,12,3,1,1,0,1,1
"453",-1,0,35,21630,11,5,0,0,1,0,0
"454",900,0,36,17820,12,4,1,0,0,0,1
"455",20000,0,32,28980,16,1,0,0,0,0,0
"456",137000,0,39,54900,18,3,1,0,0,1,1
"457",21000,0,35,92277,12,4,1,1,0,0,1
"458",346749,0,57,128550,16,2,1,0,0,1,1
"459",1800,0,52,19050,12,4,1,1,0,0,1
"460",-3000,0,34,46053,12,4,1,1,0,0,1
"461",17000,0,35,19464,12,4,0,0,1,0,1
"462",28057,0,39,36522,14,2,1,1,0,1,1
"463",16500,0,31,25560,16,3,1,0,0,0,0
"464",5500,0,39,29265,10,3,1,1,1,0,1
"465",-1000,0,27,15300,12,1,0,0,0,0,0
"466",10000,0,36,38100,16,1,0,0,0,1,0
"467",21050,0,37,47109,13,3,1,1,0,0,1
"468",0,0,32,36000,18,5,1,0,0,0,0
"469",23700,0,39,32100,16,1,0,0,1,1,1
"470",-151,0,40,49209,12,1,0,0,1,0,0
"471",-3000,0,41,20400,11,3,1,0,0,0,1
"472",0,0,40,13896,8,7,1,0,0,0,0
"473",-400,0,30,8400,12,2,0,0,0,0,0
"474",9199,0,49,101946,12,6,1,1,0,0,1
"475",0,0,39,13212,12,5,0,0,0,0,1
"476",50,0,36,13821,14,2,0,0,0,0,1
"477",79700,0,57,43350,12,2,1,0,0,1,1
"478",41999,0,38,51798,14,2,0,0,0,0,1
"479",1000,0,29,19254,14,3,0,0,0,0,1
"480",0,0,53,9990,12,1,0,0,0,0,0
"481",46500,0,33,41712,12,4,1,0,0,0,1
"482",-3100,0,28,21450,14,3,1,1,0,0,1
"483",34112,0,57,67098,18,1,0,0,1,1,1
"484",-200,0,31,19056,12,5,1,0,1,0,0
"485",-4199,0,27,44508,12,3,1,1,0,0,0
"486",200,0,38,8406,13,3,1,0,0,0,1
"487",0,0,28,10506,4,5,1,0,0,0,0
"488",2700,0,31,16527,12,1,0,0,0,0,0
"489",-6501,0,47,33780,13,5,1,1,0,0,1
"490",126098,0,52,103164,18,6,1,1,1,1,1
"491",-5901,0,52,67746,18,3,1,1,1,0,1
"492",-409000,0,40,115584,14,2,1,1,0,0,1
"493",-4900,0,28,20460,12,1,0,0,0,0,0
"494",1200,0,32,29700,12,3,0,0,0,0,1
"495",2999,0,56,16092,8,4,1,0,0,0,1
"496",-11950,0,43,25371,12,1,0,0,0,0,1
"497",-2900,0,51,35487,16,1,0,0,1,0,1
"498",-3970,0,45,64791,14,4,1,1,1,0,0
"499",-1915,0,60,25134,12,5,1,0,0,0,1
"500",0,0,54,44616,11,3,1,1,0,0,1
"501",-12900,0,34,29250,18,1,0,0,0,0,1
"502",0,0,40,27840,12,2,0,0,0,0,0
"503",0,0,36,3246,4,3,0,0,0,0,1
"504",-1334,0,31,36153,14,5,1,0,0,0,1
"505",76850,0,50,38400,12,2,1,1,0,1,1
"506",0,0,27,14655,12,3,0,0,0,0,0
"507",5,0,33,19200,13,1,0,0,1,0,0
"508",26000,0,36,77010,16,4,1,1,0,1,1
"509",32000,0,45,80550,13,3,1,1,1,1,0
"510",7900,0,34,56787,16,3,1,1,0,0,1
"511",-30240,0,25,85380,1,4,1,1,0,0,0
"512",-300,0,58,19986,11,3,1,0,0,0,1
"513",-3900,0,26,57975,16,1,0,0,0,0,1
"514",-800,0,27,28965,12,5,1,1,0,0,1
"515",-1214,0,33,9090,5,4,1,0,0,0,0
