"","Y","D","X1","X2","X3","X4","X5","X6","X7","X8","X9"
"94",0,0,61,25092,12,4,0,0,0,0,1
"95",0,0,32,19200,14,1,0,0,0,0,0
"96",1000,0,63,19764,12,6,0,0,1,0,1
"97",-400,0,38,17700,12,1,0,0,0,0,1
"98",300,0,30,22722,16,1,0,0,0,0,0
"99",-1,0,35,21630,11,5,0,0,1,0,0
"100",900,0,36,17820,12,4,1,0,0,0,1
"101",1800,0,52,19050,12,4,1,1,0,0,1
"102",17000,0,35,19464,12,4,0,0,1,0,1
"103",16500,0,31,25560,16,3,1,0,0,0,0
"104",-3000,0,41,20400,11,3,1,0,0,0,1
"105",1000,0,29,19254,14,3,0,0,0,0,1
"106",-3100,0,28,21450,14,3,1,1,0,0,1
"107",-200,0,31,19056,12,5,1,0,1,0,0
"108",-4900,0,28,20460,12,1,0,0,0,0,0
"109",-11950,0,43,25371,12,1,0,0,0,0,1
"110",-1915,0,60,25134,12,5,1,0,0,0,1
"111",5,0,33,19200,13,1,0,0,1,0,0
"112",-300,0,58,19986,11,3,1,0,0,0,1
"113",-5400,0,55,23166,12,3,1,1,1,0,1
"114",3955,0,31,23562,12,1,0,0,0,0,0
"115",-1340,0,37,26553,12,2,0,0,1,0,1
"116",-6920,0,37,20403,6,1,0,0,0,0,0
"117",70335,0,54,23832,13,3,1,0,1,0,1
"118",-959,0,31,20418,12,4,1,0,0,0,0
"119",500,0,45,20430,12,4,0,0,0,0,1
"120",20,0,58,19089,12,3,0,0,0,0,1
"121",892,0,26,22338,14,1,0,0,0,0,0
"122",-3800,0,25,24630,15,1,0,0,0,0,0
"123",41699,0,61,17508,14,1,0,0,1,1,0
"124",9150,0,43,18900,12,3,0,0,0,0,0
"125",11937,0,47,23772,18,4,1,1,0,1,1
"126",3738,0,54,26520,12,1,0,0,1,0,1
"127",-17100,0,35,26550,12,2,0,0,1,0,1
"128",42680,0,46,26100,14,3,0,0,0,1,1
"129",75,0,43,18366,12,4,1,0,0,0,1
"130",4500,0,28,21675,12,2,0,0,0,0,0
"131",0,0,27,26400,14,4,1,1,0,0,1
"132",1322,0,32,21600,12,2,0,0,1,1,0
"133",4199,0,64,21102,12,2,1,0,1,0,1
"134",-8250,0,40,23370,12,5,1,1,0,0,0
"135",-2975,0,35,26460,12,1,0,0,0,0,1
"136",-1000,0,36,20400,13,4,0,0,0,0,0
"137",1800,0,41,23469,14,3,0,0,0,0,1
"138",99,0,54,26202,12,1,0,0,0,0,0
"139",-725,0,30,24510,12,2,1,1,0,0,0
"140",1300,0,30,22800,10,5,1,0,0,0,1
"141",-1691,0,26,23154,14,2,0,0,0,1,1
"142",0,0,45,19677,10,4,1,0,0,0,0
"143",-700,0,32,24000,15,3,1,0,0,0,1
"144",153,0,37,20100,12,1,0,0,0,0,0
"145",500,0,29,24510,12,4,1,1,0,0,0
"146",750,0,31,18642,6,4,1,0,0,0,0
"147",9750,0,59,21747,12,4,1,0,0,0,0
"148",3949,0,47,25107,13,2,1,1,0,0,1
"149",0,0,50,18729,12,3,0,0,1,0,1
"150",-12276,0,39,22956,12,4,1,1,0,0,1
"151",1609,0,59,20430,6,1,0,0,1,1,0
"152",18450,0,53,22614,16,1,0,0,0,0,1
"153",2500,0,40,24681,16,4,1,1,0,1,1
"154",-200,0,28,17859,13,3,0,0,0,0,1
"155",-3400,0,32,21585,12,2,1,1,0,0,1
"156",-5177,0,45,26700,12,2,0,0,1,0,0
"157",4500,0,59,22119,14,1,0,0,0,1,1
"158",2180,0,35,22350,16,1,0,0,1,0,0
"159",-10300,0,30,18042,12,5,1,0,0,1,1
"160",13000,0,41,19020,13,4,1,0,0,1,1
"161",-389,0,37,21381,12,1,0,0,0,0,1
"162",15800,0,35,21606,13,2,1,1,1,1,1
"163",150,0,39,20517,12,2,1,1,0,0,1
"164",1022,0,46,20988,13,1,1,0,1,0,1
"165",-655,0,33,25356,1,4,1,1,1,0,1
"166",-234,0,28,18798,12,1,1,0,1,0,1
"167",-625,0,57,25227,12,4,1,0,0,0,1
"168",-5141,0,26,22854,12,3,1,1,0,0,0
"169",-550,0,43,20529,12,1,0,0,1,0,0
"170",800,0,35,21012,12,1,0,0,0,0,0
"171",-2750,0,29,19797,13,2,1,1,0,0,0
"172",-750,0,43,26166,15,1,0,0,1,0,0
"173",0,0,38,19365,10,3,0,0,0,0,0
"174",-980,0,40,22500,15,1,0,0,0,0,0
"175",-57,0,28,18144,10,5,1,0,0,0,1
"176",494,0,38,18468,13,4,1,1,0,0,0
"177",3000,0,51,21969,14,1,0,0,0,0,0
"178",-4823,0,35,20103,16,5,1,1,0,0,0
"179",55000,0,55,23640,11,2,1,1,0,1,1
"180",63,0,27,17832,13,4,1,0,0,0,1
"181",-130,0,33,24024,16,1,0,0,0,0,0
"182",6799,0,57,23850,13,1,0,0,0,1,0
"183",866860,0,63,25164,14,2,0,0,0,0,1
"184",749,0,42,20469,12,2,0,0,0,0,0
"185",0,0,49,18900,11,1,0,0,1,0,0
"186",-300,0,41,18090,8,2,1,0,0,0,0
"187",2700,0,34,21387,18,1,0,0,0,0,0
"188",-835,0,26,18006,14,4,0,0,0,0,0
"189",999,0,37,22500,12,1,0,0,0,0,0
"190",-6401,0,44,25188,13,2,0,0,1,0,0
"191",-2100,0,48,18564,14,2,0,0,0,0,1
"192",500,0,35,23091,16,3,0,0,0,0,0
"193",10299,0,44,22956,6,2,0,0,0,0,0
"194",15199,0,44,18390,12,2,1,0,0,1,1
"195",-3000,0,31,20229,12,4,1,1,0,0,1
"196",0,0,44,17505,10,2,0,0,0,0,0
"197",0,0,25,19248,12,1,0,0,0,0,0
"198",0,0,53,18696,11,6,0,0,0,0,1
"199",50,0,30,18360,13,3,0,0,0,0,1
"200",-11660,0,61,21876,12,2,1,0,1,0,1
"201",5000,0,35,17472,12,3,1,0,0,0,0
"202",50,0,29,17850,3,7,1,1,0,0,1
"203",-11980,0,40,24000,16,4,1,0,0,0,1
"204",-2948,0,32,20712,14,4,1,0,0,0,1
"205",100,0,26,24309,12,3,1,0,0,0,0
"206",25437,0,62,22974,12,2,1,1,0,0,1
"207",-3651,0,31,19812,12,6,1,0,0,0,1
"208",-6200,0,38,20985,10,5,1,1,0,0,1
"209",-440,0,33,24516,11,5,1,1,0,0,0
"210",-1000,0,44,22410,13,3,0,0,1,0,0
"211",7499,0,54,19170,12,4,0,0,1,0,1
"212",4077,0,30,25440,12,3,0,0,1,0,1
"213",0,0,30,18753,12,1,0,0,0,0,0
"214",-45000,0,30,23004,12,1,0,0,0,0,0
"215",1200,0,29,20568,18,1,0,0,0,0,0
"216",2999,0,41,18660,6,5,1,0,0,0,1
"217",4799,0,26,24942,13,4,0,0,0,0,0
"218",-3400,0,43,25500,14,1,0,0,0,0,1
"219",7699,0,44,23190,13,4,1,0,0,0,1
"220",100,0,41,19215,14,3,0,0,0,0,0
"221",1960,0,31,17649,16,1,0,0,0,0,0
"222",28949,0,45,23028,16,2,0,0,0,0,1
"223",2500,0,43,22650,12,5,1,1,0,0,1
"224",31799,0,60,23568,11,3,0,0,1,1,1
"225",0,0,35,26700,12,3,1,1,0,0,0
"226",-4152,0,35,24159,12,4,1,1,0,0,1
"227",3000,0,38,19227,15,3,0,0,1,0,0
"228",349,0,43,25872,12,5,1,0,0,0,1
"229",3399,0,43,17706,16,3,0,0,0,0,0
"230",-701,0,27,18090,7,5,1,1,0,0,1
"231",13500,0,37,25800,14,1,0,0,0,1,1
"232",0,0,38,25626,6,4,1,0,0,0,0
"233",549,0,30,24627,18,2,0,0,0,0,0
"234",550,0,31,20526,12,3,1,0,0,0,1
"235",75,0,30,25500,12,2,0,0,0,0,0
"236",-600,0,35,21063,12,5,1,0,0,0,1
"237",0,0,36,21000,14,1,0,0,0,0,0
"238",-5201,0,27,19290,12,3,1,0,0,0,1
"239",0,0,37,17571,12,4,1,0,0,0,0
"240",0,0,50,17688,9,3,1,0,0,0,1
"241",0,0,61,23457,9,3,1,1,0,0,1
"242",1499,0,41,25761,17,1,0,0,1,0,1
"243",59879,0,45,19998,18,2,0,0,0,1,1
"244",0,0,46,18960,8,1,0,0,0,0,0
"245",-19173,0,31,24000,12,1,0,0,0,0,1
"246",2000,0,62,18888,12,1,0,0,1,0,0
"247",540,0,27,24840,12,4,1,0,0,0,1
"248",-570,0,38,17781,13,4,1,0,0,0,1
"249",200,0,25,22680,12,1,0,0,0,0,0
"250",-1400,0,31,17604,12,1,0,0,0,0,0
"251",-273,0,46,23856,8,3,1,1,0,0,1
"252",3500,0,40,21315,13,2,0,0,0,1,1
"253",0,0,41,20928,10,1,0,0,1,0,0
"254",-1550,0,31,23748,16,1,0,0,1,0,0
"255",0,0,30,24000,16,1,0,0,0,0,1
"256",-1900,0,39,25155,12,3,1,1,0,0,1
"257",-600,0,46,21609,11,4,0,0,0,0,1
"258",-4888,0,56,23394,12,2,0,0,0,0,1
"259",-1440,0,37,22482,14,1,0,0,0,0,0
"260",2500,0,30,18639,12,2,0,0,0,0,0
"261",-980,0,39,22800,15,3,0,0,0,0,1
"262",2000,0,36,21210,16,1,0,0,0,0,0
"263",5700,0,47,22737,15,2,0,0,1,0,1
"264",-9940,0,39,24576,12,3,0,0,0,0,0
"265",0,0,28,23388,11,1,0,0,1,0,0
"266",849,0,31,20445,14,3,0,0,0,0,0
"267",2000,0,31,18015,10,1,0,0,0,0,0
"268",-3665,0,38,24879,12,5,1,1,1,0,1
"269",10010,0,28,25800,16,1,0,0,0,0,0
"270",300,0,43,18360,12,4,1,0,0,0,0
"271",4950,0,28,19587,13,1,0,0,1,0,0
"272",11800,0,31,26028,12,5,1,0,0,0,0
"273",2500,0,61,24108,12,4,1,0,0,0,1
"274",12000,0,30,19932,12,1,0,0,0,0,1
"275",425,0,32,18294,12,2,0,0,1,0,0
"276",20400,0,61,20766,12,4,1,1,0,1,1
"277",-1151,0,58,22953,11,1,0,0,0,0,1
"278",40,0,33,18834,12,6,1,0,0,0,0
"279",310,0,40,25194,13,3,0,0,0,0,0
"280",-5400,0,40,21975,13,1,0,0,1,0,0
"281",-1050,0,61,23052,12,2,0,0,0,0,1
"282",37000,0,59,24660,12,2,0,0,0,1,1
"283",-6850,0,45,22506,12,4,1,0,0,1,1
"284",-7400,0,35,17475,13,1,0,0,0,0,0
"285",0,0,43,25245,10,1,0,0,0,0,0
"286",3550,0,28,21267,12,1,0,0,0,0,0
"287",140,0,46,23391,12,2,1,0,0,1,0
"288",-2200,0,38,23937,14,3,0,0,1,0,1
"289",-3490,0,42,24945,12,3,1,0,0,0,1
"290",1700,0,42,17817,9,1,0,0,0,0,1
"291",-29,0,39,21621,15,2,0,0,1,0,1
"292",1000,0,58,22302,12,2,1,1,0,0,0
"293",2000,0,36,24441,14,2,0,0,1,0,0
"294",0,0,33,24993,14,1,0,0,1,0,0
"295",11983,0,62,20970,15,1,0,0,1,0,1
"296",-88,0,43,25500,4,5,1,1,0,0,0
"297",11535,0,64,26733,13,2,1,0,0,0,0
"298",66000,0,53,22434,14,2,0,0,0,1,1
"299",-700,0,28,23382,16,1,0,0,0,0,0
"300",-1900,0,42,24225,14,2,0,0,0,0,0
"301",0,0,32,18750,9,3,0,0,0,0,0
"302",-500,0,50,19302,12,6,1,1,1,0,1
"303",65000,0,48,19500,18,1,0,0,0,1,0
"304",1500,0,33,24060,12,1,0,0,0,0,1
"305",-20930,0,32,21609,16,5,1,1,0,0,0
"306",3610,0,30,21780,13,1,1,0,0,0,1
"307",-557,0,36,24060,12,5,1,0,0,0,0
"308",-3900,0,26,19203,15,1,1,0,1,0,0
"309",-300,0,55,22188,11,5,1,1,1,0,1
"310",7798,0,45,25254,6,6,1,1,0,0,0
"311",-600,0,30,19443,16,1,0,0,1,0,0
"312",-1550,0,41,22617,12,4,1,1,0,0,1
"313",2610,0,43,25200,15,1,0,0,0,0,0
"314",-12500,0,47,17988,11,5,1,1,0,0,1
"315",0,0,30,19440,14,3,0,0,1,0,0
"316",-1150,0,29,24792,13,2,0,0,0,0,0
"317",866,0,26,26388,13,4,1,1,1,0,0
"318",32000,0,37,21000,17,2,0,0,0,0,1
"319",200,0,39,24840,12,2,0,0,0,0,0
"320",-1950,0,32,21150,14,2,1,1,0,0,1
"321",-500,0,52,21600,17,1,0,0,1,0,0
"322",0,0,38,17694,12,1,0,0,0,0,0
"323",83400,0,52,26400,12,3,1,1,0,1,0
"324",80000,0,60,26400,16,2,0,0,0,0,1
"325",-1267,0,38,20340,14,4,1,0,0,0,1
"326",6,0,40,22800,11,5,1,1,0,0,1
"327",5299,0,58,21822,12,1,0,0,1,0,1
"328",-1100,0,28,19254,12,1,0,0,0,0,0
"329",-5000,0,30,23970,13,4,1,0,0,0,1
"330",-19950,0,34,25191,18,1,0,0,0,0,1
"331",0,0,37,17580,10,5,0,0,0,0,1
"332",0,0,42,22941,12,4,0,0,1,0,1
"333",-1350,0,27,25200,13,1,0,0,0,0,0
"334",-700,0,51,20691,12,3,1,0,0,0,0
"335",500,0,32,24060,12,4,1,0,0,0,0
"336",3750,0,49,25923,14,1,0,0,0,0,1
"337",-1300,0,62,25500,9,3,1,0,0,0,1
"338",1450,0,29,21660,12,4,1,0,0,0,0
"339",70,0,26,20418,10,1,0,0,0,0,0
"340",33000,0,54,19770,12,3,0,0,0,0,1
"341",7501,0,39,25770,17,2,1,1,0,0,0
"342",200,0,51,24000,12,2,1,0,0,0,1
"343",-11000,0,51,18264,14,2,0,0,1,0,1
"344",-5400,0,43,19563,16,1,0,0,0,0,0
"345",-3000,0,37,19236,14,1,0,0,1,0,0
"346",-3975,0,46,25332,12,2,0,0,0,0,1
"347",3500,0,35,18582,12,1,0,0,0,0,0
"348",5748,0,51,20193,13,2,1,0,1,0,1
"349",-108,0,64,21138,12,2,1,0,0,0,1
"350",0,0,29,26514,15,2,1,0,1,0,0
"351",0,0,26,24372,13,1,0,0,0,0,0
"352",-1600,0,37,19446,11,4,1,1,0,0,1
"353",10150,0,49,20340,14,2,0,0,1,1,1
"354",79966,0,47,20910,12,4,1,1,0,1,1
"355",955,0,29,23370,14,1,0,0,0,0,0
"356",-3601,0,36,26370,14,6,1,1,0,0,1
"357",-11400,0,40,24615,12,4,1,0,0,0,1
"358",0,0,39,19125,13,4,0,0,0,0,0
"359",-200,0,39,19263,13,3,0,0,0,0,1
"360",0,0,43,17844,8,3,0,0,1,0,0
"361",800,0,62,26034,10,6,1,1,0,0,0
"362",-800,0,53,20910,12,5,1,1,0,0,1
"363",3800,0,36,21402,12,1,0,0,1,0,0
"364",-10030,0,32,22140,13,3,1,0,1,0,0
"365",800,0,27,18000,18,1,0,0,0,1,0
"366",105070,0,53,20661,12,5,0,0,1,1,1
"367",1690,0,35,22140,12,3,0,0,0,0,0
"368",-701,0,28,24192,16,2,0,0,0,0,1
"369",300,0,29,19215,12,1,0,0,0,0,0
"370",4200,0,55,25710,13,1,0,0,0,0,1
"371",-1400,0,29,25308,12,4,1,0,0,1,1
"372",-6700,0,40,22752,12,4,0,0,1,0,1
"373",34271,0,64,24675,12,4,1,0,0,1,1
"374",1500,0,31,22959,12,4,1,1,0,0,1
"375",-250,0,32,26496,16,1,1,0,0,0,0
"376",800,0,52,26118,11,3,1,1,0,0,1
"377",-5700,0,26,20400,12,1,0,0,0,0,0
"378",10650,0,30,25809,14,3,1,1,0,1,0
"379",8000,0,28,24051,12,4,1,0,0,0,0
"380",-301,0,54,21462,6,2,1,1,0,0,1
"381",-1170,0,27,24564,16,1,0,0,0,0,0
"382",59262,0,58,19245,12,1,0,0,1,1,1
"383",-900,0,32,24000,12,5,1,1,1,0,0
"384",4100,0,33,23661,16,1,0,0,0,0,0
"385",20,0,40,19044,12,4,0,0,1,0,0
"386",-2300,0,34,22698,14,3,0,0,0,0,0
"387",29000,0,58,20067,17,3,0,0,0,0,1
"388",41710,0,47,22092,14,3,0,0,0,0,1
"389",-2300,0,36,19284,12,5,1,1,0,0,0
"390",-350,0,62,23310,12,1,0,0,0,0,1
"391",900,0,28,20916,12,1,0,0,0,0,0
"392",2999,0,60,18402,8,5,0,0,1,0,1
"393",100,0,52,21090,14,4,1,1,0,0,1
"394",22999,0,64,25380,10,1,0,0,1,1,1
"395",500,0,28,19131,13,3,1,0,0,0,1
"396",-3400,0,35,22110,14,4,1,0,0,0,1
"397",-3036,0,28,19701,6,4,1,1,0,0,1
"398",4638,0,27,18075,13,3,0,0,0,1,1
"399",999,0,35,19260,12,4,1,0,0,0,1
"400",-875,0,43,23892,12,6,1,1,1,0,0
"401",-14901,0,30,19644,12,2,0,0,1,0,0
"402",0,0,28,23970,15,4,1,1,0,0,0
"403",-825,0,30,17427,13,2,1,1,0,0,1
"404",-1245,0,52,21420,11,5,1,0,0,0,0
"405",400,0,33,25326,10,4,1,0,0,0,0
"406",0,0,27,20460,12,3,1,1,0,0,1
"407",249,0,52,22047,12,4,1,1,0,0,1
"408",80,0,48,19680,12,4,1,1,0,0,0
"409",4310,0,50,22263,13,2,0,0,0,1,0
"410",-735,0,25,17853,10,3,0,0,0,0,0
"411",400,0,60,23244,12,1,0,0,0,0,1
"412",-1480,0,35,21216,14,10,1,0,0,0,0
"413",-1701,0,54,22074,12,2,0,0,0,0,1
"414",41499,0,61,22893,18,1,0,0,0,1,0
"415",84000,0,62,25020,12,2,0,0,1,1,0
"416",300,0,50,18348,6,4,0,0,0,0,1
"417",-1000,0,31,18819,14,1,0,0,0,0,0
"418",700,0,52,22791,6,4,1,0,0,0,0
"419",112000,0,44,22416,18,1,0,0,0,1,0
"420",24100,0,40,24660,17,2,0,0,0,1,1
"421",750,0,26,18360,15,1,0,0,0,0,0
"422",6000,0,39,21945,16,1,0,0,0,0,1
"423",1999,0,30,24600,7,1,0,0,0,0,0
"424",0,0,31,20565,15,3,0,0,0,0,1
"425",0,0,30,17481,6,5,1,1,0,0,1
"426",-21950,0,33,24711,16,1,0,0,0,0,1
"427",35699,0,55,21390,18,2,0,0,0,1,1
"428",-9400,0,31,19200,12,3,0,0,0,0,0
"429",28499,0,61,25992,16,4,0,0,0,1,1
"430",0,0,52,20574,9,1,0,0,0,0,0
"431",180,0,44,26415,14,2,0,0,0,0,0
"432",0,0,33,19347,13,3,1,1,0,0,0
"433",400,0,41,25272,12,3,0,0,0,0,1
"434",699,0,59,19203,12,2,1,0,0,0,1
"435",0,0,58,17448,8,1,0,0,1,0,0
"436",0,0,31,17901,9,3,0,0,0,0,0
"437",500,0,32,25338,13,5,1,1,0,0,0
"438",0,0,39,20148,12,2,0,0,0,0,0
"439",-975,0,34,19362,12,5,1,0,0,0,1
"440",-30910,0,29,24384,16,2,1,1,0,0,0
"441",-2800,0,38,20058,12,3,0,0,1,0,1
"442",371,0,43,20697,12,4,1,1,0,0,0
"443",-1100,0,54,18288,9,2,0,0,0,0,1
"444",12940,0,36,24048,16,1,0,0,0,1,1
"445",-2881,0,29,25899,18,1,0,0,0,0,1
"446",-3400,0,27,21900,14,1,0,0,0,0,0
"447",8460,0,26,24300,12,1,0,0,0,0,1
"448",12079,0,44,21411,12,2,1,1,0,0,1
"449",754,0,35,22443,12,5,1,0,0,1,1
"450",0,0,41,18306,13,2,0,0,1,0,0
"451",-136,0,38,20820,16,5,1,0,0,0,0
"452",950,0,54,20172,17,2,1,0,0,0,1
"453",0,0,25,22683,16,1,0,0,0,0,0
"454",-780,0,31,18813,14,3,1,1,0,0,0
"455",-3100,0,43,21216,10,7,1,1,0,0,0
"456",5599,0,64,21372,12,3,1,0,0,0,1
"457",199,0,44,22692,12,1,0,0,1,0,0
"458",-14958,0,25,19680,11,4,1,0,0,0,1
"459",20,0,33,21228,12,4,1,0,1,0,0
"460",-1900,0,31,22011,9,7,1,0,0,0,1
"461",0,0,25,20400,12,1,0,0,0,0,0
"462",-2500,0,62,17805,12,3,1,0,0,0,1
"463",11100,0,36,18750,15,1,0,0,0,1,1
"464",2800,0,62,20526,8,3,1,0,0,0,0
"465",-800,0,28,21600,12,4,1,0,0,0,0
"466",-1690,0,41,20592,14,3,0,0,0,0,0
"467",-1400,0,48,19200,16,5,0,0,0,0,0
"468",2400,0,40,21420,12,1,0,0,0,0,1
"469",-6831,0,44,21288,12,3,0,0,0,0,0
"470",100,0,26,21216,16,1,0,0,1,0,0
"471",-2065,0,43,25068,14,4,0,0,1,0,0
"472",2295,0,54,20226,12,3,1,1,0,0,1
"473",1180,0,51,26262,12,4,1,1,0,0,1
"474",1000,0,36,19791,11,1,0,0,1,0,0
"475",550,0,48,20970,10,4,0,0,0,0,0
"476",-51,0,51,24063,13,2,0,0,0,0,1
"477",-100,0,33,20250,12,1,0,0,0,0,0
"478",-2450,0,36,25812,16,3,1,0,0,0,0
"479",0,0,39,19635,12,5,1,0,0,0,1
"480",-7996,0,51,25200,14,2,1,0,0,0,0
"481",0,0,46,17490,6,3,1,1,0,0,1
"482",-5500,0,27,25527,13,4,1,0,0,0,0
"483",1340,0,27,21690,15,1,0,0,0,0,1
"484",-62,0,30,25437,12,1,0,0,0,0,1
"485",0,0,32,26535,14,4,1,0,0,0,0
"486",-4400,0,25,21879,16,1,0,0,0,0,0
"487",-3290,0,28,21582,16,1,0,0,0,0,0
"488",-2475,0,30,22236,12,2,1,1,0,0,0
"489",-9680,0,28,22440,16,1,0,0,0,0,1
"490",149,0,32,19659,11,5,1,0,0,0,1
"491",-3550,0,60,25356,4,1,0,0,0,0,1
"492",600,0,51,20496,12,1,0,0,1,0,0
"493",-250,0,33,24114,9,3,1,1,0,0,0
"494",0,0,35,18750,12,7,1,1,0,0,0
"495",77098,0,49,21396,12,6,1,0,0,0,1
"496",2151,0,36,20310,16,4,1,1,0,1,0
"497",299,0,52,20718,9,1,0,0,0,0,1
"498",13200,0,51,26280,16,1,0,0,0,0,0
"499",6499,0,37,18696,17,3,1,1,0,0,1
"500",0,0,29,21807,12,1,0,0,0,0,0
"501",-3197,0,37,18429,12,3,0,0,0,0,1
"502",-3000,0,50,19920,12,5,1,1,0,0,1
"503",38010,0,61,26664,12,3,1,0,0,0,1
"504",-1450,0,31,22572,14,2,0,0,0,0,0
"505",1999,0,26,20724,12,1,0,0,0,0,0
"506",600,0,56,24819,12,3,1,0,0,0,1
"507",9000,0,54,19950,12,1,0,0,1,1,1
"508",0,0,27,20100,1,3,0,0,0,0,0
"509",0,0,39,17850,4,6,1,0,0,0,0
"510",100,0,59,23004,16,4,1,0,0,0,1
"511",345,0,25,19380,12,3,1,1,0,0,1
"512",2280,0,30,23268,12,3,1,1,0,0,0
"513",99,0,50,25251,11,4,1,0,0,0,1
"514",-1120,0,30,18378,12,4,1,0,0,0,0
"515",64599,0,64,23136,12,2,1,0,0,1,1
"516",-16270,0,25,19131,14,1,0,0,0,0,0
